id;foto;nombre;descripcion;precio;restaurante_id;SQL
73;default_menu.png;Dome Lid Clear P92008h;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;40.09;897;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (73, 'default_menu.png', 'Dome Lid Clear P92008h', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 40.09, 897);"
74;default_menu.png;Juice - Ocean Spray Kiwi;sunt in culpa qui officia deserunt mollit anim id est laborum.;38.03;467;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (74, 'default_menu.png', 'Juice - Ocean Spray Kiwi', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 38.03, 467);"
75;default_menu.png;Rhubarb;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;41.85;872;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (75, 'default_menu.png', 'Rhubarb', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 41.85, 872);"
76;default_menu.png;Shrimp - Black Tiger 16/20;consectetur adipiscing elit;9.18;777;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (76, 'default_menu.png', 'Shrimp - Black Tiger 16/20', 'consectetur adipiscing elit', 9.18, 777);"
77;default_menu.png;Wine - White, Ej Gallo;Lorem ipsum dolor sit amet;79.2;603;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (77, 'default_menu.png', 'Wine - White, Ej Gallo', 'Lorem ipsum dolor sit amet', 79.2, 603);"
78;default_menu.png;Corn - On The Cob;sunt in culpa qui officia deserunt mollit anim id est laborum.;99.16;51;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (78, 'default_menu.png', 'Corn - On The Cob', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 99.16, 51);"
79;default_menu.png;Cheese - Brie,danish;Lorem ipsum dolor sit amet;88.62;367;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (79, 'default_menu.png', 'Cheese - Brie,danish', 'Lorem ipsum dolor sit amet', 88.62, 367);"
80;default_menu.png;Wine - Vovray Sec Domaine Huet;consectetur adipiscing elit;55.77;536;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (80, 'default_menu.png', 'Wine - Vovray Sec Domaine Huet', 'consectetur adipiscing elit', 55.77, 536);"
81;default_menu.png;Alize Sunset;sunt in culpa qui officia deserunt mollit anim id est laborum.;59.43;498;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (81, 'default_menu.png', 'Alize Sunset', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 59.43, 498);"
82;default_menu.png;Soup - Campbells Chili;Lorem ipsum dolor sit amet;22.06;414;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (82, 'default_menu.png', 'Soup - Campbells Chili', 'Lorem ipsum dolor sit amet', 22.06, 414);"
83;default_menu.png;Beef - Eye Of Round;Lorem ipsum dolor sit amet;45.28;66;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (83, 'default_menu.png', 'Beef - Eye Of Round', 'Lorem ipsum dolor sit amet', 45.28, 66);"
84;default_menu.png;Glove - Cutting;sunt in culpa qui officia deserunt mollit anim id est laborum.;99.03;55;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (84, 'default_menu.png', 'Glove - Cutting', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 99.03, 55);"
85;default_menu.png;Nut - Walnut, Pieces;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;67.65;313;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (85, 'default_menu.png', 'Nut - Walnut, Pieces', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 67.65, 313);"
86;default_menu.png;The Pop Shoppe - Grape;Lorem ipsum dolor sit amet;12.37;518;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (86, 'default_menu.png', 'The Pop Shoppe - Grape', 'Lorem ipsum dolor sit amet', 12.37, 518);"
87;default_menu.png;Wine - Fume Blanc Fetzer;sunt in culpa qui officia deserunt mollit anim id est laborum.;54.11;635;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (87, 'default_menu.png', 'Wine - Fume Blanc Fetzer', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 54.11, 635);"
88;default_menu.png;Mustard Prepared;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;9.8;627;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (88, 'default_menu.png', 'Mustard Prepared', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 9.8, 627);"
89;default_menu.png;Compound - Passion Fruit;consectetur adipiscing elit;67.18;841;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (89, 'default_menu.png', 'Compound - Passion Fruit', 'consectetur adipiscing elit', 67.18, 841);"
90;default_menu.png;Cheese - Marble;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;95.01;975;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (90, 'default_menu.png', 'Cheese - Marble', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 95.01, 975);"
91;default_menu.png;Cup Translucent 9 Oz;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;63.43;389;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (91, 'default_menu.png', 'Cup Translucent 9 Oz', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 63.43, 389);"
92;default_menu.png;Cheese - Goat;sunt in culpa qui officia deserunt mollit anim id est laborum.;45.3;98;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (92, 'default_menu.png', 'Cheese - Goat', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 45.3, 98);"
93;default_menu.png;Buffalo - Short Rib Fresh;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;67.5;857;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (93, 'default_menu.png', 'Buffalo - Short Rib Fresh', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 67.5, 857);"
94;default_menu.png;Beef - Tongue, Cooked;Lorem ipsum dolor sit amet;92.18;986;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (94, 'default_menu.png', 'Beef - Tongue, Cooked', 'Lorem ipsum dolor sit amet', 92.18, 986);"
95;default_menu.png;Salmon - Atlantic, Skin On;sunt in culpa qui officia deserunt mollit anim id est laborum.;83.19;901;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (95, 'default_menu.png', 'Salmon - Atlantic, Skin On', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 83.19, 901);"
96;default_menu.png;Tomatoes - Hot House;sunt in culpa qui officia deserunt mollit anim id est laborum.;38.96;337;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (96, 'default_menu.png', 'Tomatoes - Hot House', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 38.96, 337);"
97;default_menu.png;Pastry - Key Limepoppy Seed Tea;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;89.72;743;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (97, 'default_menu.png', 'Pastry - Key Limepoppy Seed Tea', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 89.72, 743);"
98;default_menu.png;Sauce - Black Current, Dry Mix;consectetur adipiscing elit;82.72;824;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (98, 'default_menu.png', 'Sauce - Black Current, Dry Mix', 'consectetur adipiscing elit', 82.72, 824);"
99;default_menu.png;Breakfast Quesadillas;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;74.81;868;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (99, 'default_menu.png', 'Breakfast Quesadillas', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 74.81, 868);"
100;default_menu.png;Bread - Multigrain Oval;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;77.57;174;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (100, 'default_menu.png', 'Bread - Multigrain Oval', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 77.57, 174);"
101;default_menu.png;Mustard - Pommery;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;52.8;75;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (101, 'default_menu.png', 'Mustard - Pommery', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 52.8, 75);"
102;default_menu.png;Rum - Spiced, Captain Morgan;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;4.35;132;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (102, 'default_menu.png', 'Rum - Spiced, Captain Morgan', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 4.35, 132);"
103;default_menu.png;Chicken Giblets;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;56.42;342;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (103, 'default_menu.png', 'Chicken Giblets', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 56.42, 342);"
104;default_menu.png;Pepper - Roasted Red;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;14.33;290;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (104, 'default_menu.png', 'Pepper - Roasted Red', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 14.33, 290);"
105;default_menu.png;Tomato - Plum With Basil;sunt in culpa qui officia deserunt mollit anim id est laborum.;74.85;654;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (105, 'default_menu.png', 'Tomato - Plum With Basil', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 74.85, 654);"
106;default_menu.png;Longos - Lasagna Beef;consectetur adipiscing elit;31.58;726;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (106, 'default_menu.png', 'Longos - Lasagna Beef', 'consectetur adipiscing elit', 31.58, 726);"
107;default_menu.png;Pork - Belly Fresh;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;58.98;384;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (107, 'default_menu.png', 'Pork - Belly Fresh', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 58.98, 384);"
108;default_menu.png;Straws - Cocktale;Lorem ipsum dolor sit amet;29.25;720;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (108, 'default_menu.png', 'Straws - Cocktale', 'Lorem ipsum dolor sit amet', 29.25, 720);"
109;default_menu.png;Pur Value;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;68.04;735;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (109, 'default_menu.png', 'Pur Value', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 68.04, 735);"
110;default_menu.png;Mustard - Pommery;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;20.44;880;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (110, 'default_menu.png', 'Mustard - Pommery', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 20.44, 880);"
111;default_menu.png;Crackers - Graham;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;21.18;67;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (111, 'default_menu.png', 'Crackers - Graham', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 21.18, 67);"
112;default_menu.png;V8 - Vegetable Cocktail;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;73.79;911;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (112, 'default_menu.png', 'V8 - Vegetable Cocktail', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 73.79, 911);"
113;default_menu.png;Wine - White, Riesling, Henry Of;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;25.6;753;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (113, 'default_menu.png', 'Wine - White, Riesling, Henry Of', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 25.6, 753);"
114;default_menu.png;Dry Ice;sunt in culpa qui officia deserunt mollit anim id est laborum.;34.03;675;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (114, 'default_menu.png', 'Dry Ice', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 34.03, 675);"
115;default_menu.png;Bar Special K;sunt in culpa qui officia deserunt mollit anim id est laborum.;1.72;242;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (115, 'default_menu.png', 'Bar Special K', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 1.72, 242);"
