id;cantidad;precio;menu_id;pedido_id;SQL
765;37;45.68;95;343;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (765, 37, 45.68, 95, 343);"
766;94;213.74;40;908;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (766, 94, 213.74, 40, 908);"
767;98;399.49;83;94;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (767, 98, 399.49, 83, 94);"
768;91;798.68;70;959;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (768, 91, 798.68, 70, 959);"
769;85;443.98;27;256;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (769, 85, 443.98, 27, 256);"
770;99;768.86;97;135;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (770, 99, 768.86, 97, 135);"
771;45;927.95;62;916;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (771, 45, 927.95, 62, 916);"
772;36;834.72;53;349;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (772, 36, 834.72, 53, 349);"
773;74;435.97;9;668;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (773, 74, 435.97, 9, 668);"
774;15;711.47;97;417;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (774, 15, 711.47, 97, 417);"
775;1;16.33;26;237;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (775, 1, 16.33, 26, 237);"
776;14;519.66;43;908;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (776, 14, 519.66, 43, 908);"
777;60;124.98;53;762;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (777, 60, 124.98, 53, 762);"
778;94;234.79;21;327;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (778, 94, 234.79, 21, 327);"
779;67;377.2;26;940;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (779, 67, 377.2, 26, 940);"
780;44;520.95;23;2;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (780, 44, 520.95, 23, 2);"
781;43;455.25;65;70;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (781, 43, 455.25, 65, 70);"
782;75;980.04;50;200;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (782, 75, 980.04, 50, 200);"
783;32;169.29;6;628;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (783, 32, 169.29, 6, 628);"
784;7;213.26;81;157;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (784, 7, 213.26, 81, 157);"
785;96;442.43;84;820;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (785, 96, 442.43, 84, 820);"
786;26;277.29;3;112;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (786, 26, 277.29, 3, 112);"
787;61;991.82;52;521;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (787, 61, 991.82, 52, 521);"
788;31;62.1;43;641;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (788, 31, 62.1, 43, 641);"
789;52;623.21;3;308;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (789, 52, 623.21, 3, 308);"
790;93;807.5;2;347;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (790, 93, 807.5, 2, 347);"
791;41;625.32;14;655;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (791, 41, 625.32, 14, 655);"
792;6;592.61;28;666;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (792, 6, 592.61, 28, 666);"
793;72;330.94;39;963;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (793, 72, 330.94, 39, 963);"
794;13;315.92;52;692;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (794, 13, 315.92, 52, 692);"
795;94;133.74;75;479;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (795, 94, 133.74, 75, 479);"
796;88;373.45;75;515;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (796, 88, 373.45, 75, 515);"
797;28;276.3;50;390;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (797, 28, 276.3, 50, 390);"
798;67;739.12;15;601;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (798, 67, 739.12, 15, 601);"
799;18;112.19;46;116;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (799, 18, 112.19, 46, 116);"
800;85;238.84;60;87;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (800, 85, 238.84, 60, 87);"
801;53;905.61;31;763;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (801, 53, 905.61, 31, 763);"
802;47;281.26;79;873;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (802, 47, 281.26, 79, 873);"
803;41;276.33;50;162;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (803, 41, 276.33, 50, 162);"
804;28;130.12;73;340;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (804, 28, 130.12, 73, 340);"
805;75;715.62;89;733;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (805, 75, 715.62, 89, 733);"
806;14;588.32;66;243;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (806, 14, 588.32, 66, 243);"
807;11;950.98;85;974;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (807, 11, 950.98, 85, 974);"
808;35;595.59;93;184;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (808, 35, 595.59, 93, 184);"
809;83;235.09;17;383;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (809, 83, 235.09, 17, 383);"
810;86;611.35;78;737;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (810, 86, 611.35, 78, 737);"
811;47;125.67;64;145;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (811, 47, 125.67, 64, 145);"
812;15;995.23;57;167;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (812, 15, 995.23, 57, 167);"
813;24;417.95;19;366;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (813, 24, 417.95, 19, 366);"
814;67;970.73;95;388;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (814, 67, 970.73, 95, 388);"
815;72;798.04;65;788;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (815, 72, 798.04, 65, 788);"
816;2;779.3;57;315;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (816, 2, 779.3, 57, 315);"
817;46;196.88;77;604;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (817, 46, 196.88, 77, 604);"
818;55;13.07;90;31;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (818, 55, 13.07, 90, 31);"
819;15;985.55;73;49;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (819, 15, 985.55, 73, 49);"
820;14;569.04;34;428;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (820, 14, 569.04, 34, 428);"
821;81;7.54;50;874;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (821, 81, 7.54, 50, 874);"
822;77;479.38;78;524;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (822, 77, 479.38, 78, 524);"
823;60;271.1;20;714;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (823, 60, 271.1, 20, 714);"
824;87;264.58;46;646;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (824, 87, 264.58, 46, 646);"
825;90;677.83;42;965;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (825, 90, 677.83, 42, 965);"
826;69;279.22;82;662;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (826, 69, 279.22, 82, 662);"
827;18;141.51;66;356;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (827, 18, 141.51, 66, 356);"
828;23;689.09;7;152;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (828, 23, 689.09, 7, 152);"
829;16;414.88;26;377;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (829, 16, 414.88, 26, 377);"
830;51;134.21;28;529;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (830, 51, 134.21, 28, 529);"
831;61;363.65;99;348;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (831, 61, 363.65, 99, 348);"
832;82;756.83;18;500;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (832, 82, 756.83, 18, 500);"
833;89;791.46;72;484;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (833, 89, 791.46, 72, 484);"
834;27;564.08;85;535;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (834, 27, 564.08, 85, 535);"
835;1;146.86;13;961;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (835, 1, 146.86, 13, 961);"
836;29;363.66;50;281;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (836, 29, 363.66, 50, 281);"
837;89;937.65;90;478;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (837, 89, 937.65, 90, 478);"
838;27;297.34;93;335;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (838, 27, 297.34, 93, 335);"
839;65;147.55;76;275;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (839, 65, 147.55, 76, 275);"
840;57;929.03;49;138;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (840, 57, 929.03, 49, 138);"
841;97;158.25;77;215;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (841, 97, 158.25, 77, 215);"
842;44;285.75;13;296;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (842, 44, 285.75, 13, 296);"
843;21;204.73;13;365;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (843, 21, 204.73, 13, 365);"
844;53;75.8;38;834;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (844, 53, 75.8, 38, 834);"
845;3;233.41;57;170;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (845, 3, 233.41, 57, 170);"
846;8;745.03;33;635;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (846, 8, 745.03, 33, 635);"
847;5;5.91;51;689;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (847, 5, 5.91, 51, 689);"
848;65;79.88;83;442;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (848, 65, 79.88, 83, 442);"
849;26;458.54;38;951;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (849, 26, 458.54, 38, 951);"
850;84;225.72;35;61;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (850, 84, 225.72, 35, 61);"
851;23;228.43;25;497;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (851, 23, 228.43, 25, 497);"
852;19;542.06;79;991;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (852, 19, 542.06, 79, 991);"
853;29;738.69;25;628;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (853, 29, 738.69, 25, 628);"
854;55;471.03;11;298;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (854, 55, 471.03, 11, 298);"
855;91;100;51;478;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (855, 91, 100, 51, 478);"
856;73;255.73;26;183;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (856, 73, 255.73, 26, 183);"
857;90;327.16;28;505;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (857, 90, 327.16, 28, 505);"
858;84;575.02;63;548;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (858, 84, 575.02, 63, 548);"
859;46;349.7;81;69;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (859, 46, 349.7, 81, 69);"
860;52;919.07;42;637;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (860, 52, 919.07, 42, 637);"
861;77;445.93;100;833;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (861, 77, 445.93, 100, 833);"
862;57;672.17;93;754;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (862, 57, 672.17, 93, 754);"
863;62;25.55;1;936;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (863, 62, 25.55, 1, 936);"
864;7;413.07;14;780;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (864, 7, 413.07, 14, 780);"
865;59;587.1;79;477;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (865, 59, 587.1, 79, 477);"
866;50;80.65;65;518;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (866, 50, 80.65, 65, 518);"
867;45;999.72;99;559;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (867, 45, 999.72, 99, 559);"
868;82;640.61;81;52;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (868, 82, 640.61, 81, 52);"
869;87;634.94;62;254;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (869, 87, 634.94, 62, 254);"
870;4;549.69;14;470;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (870, 4, 549.69, 14, 470);"
871;31;248.65;99;275;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (871, 31, 248.65, 99, 275);"
872;68;957.47;16;277;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (872, 68, 957.47, 16, 277);"
873;59;867.67;47;427;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (873, 59, 867.67, 47, 427);"
874;1;29.73;8;85;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (874, 1, 29.73, 8, 85);"
875;75;862.72;83;173;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (875, 75, 862.72, 83, 173);"
876;76;88.68;37;906;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (876, 76, 88.68, 37, 906);"
877;11;942.26;47;406;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (877, 11, 942.26, 47, 406);"
878;95;979.36;98;372;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (878, 95, 979.36, 98, 372);"
879;10;511.22;81;425;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (879, 10, 511.22, 81, 425);"
880;22;291.1;42;234;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (880, 22, 291.1, 42, 234);"
881;28;339.02;21;602;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (881, 28, 339.02, 21, 602);"
882;15;430.47;71;315;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (882, 15, 430.47, 71, 315);"
883;25;657.94;38;807;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (883, 25, 657.94, 38, 807);"
884;64;112.98;60;395;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (884, 64, 112.98, 60, 395);"
885;3;995.02;28;836;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (885, 3, 995.02, 28, 836);"
886;85;931.11;67;498;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (886, 85, 931.11, 67, 498);"
887;66;415.23;42;446;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (887, 66, 415.23, 42, 446);"
888;67;865.7;66;341;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (888, 67, 865.7, 66, 341);"
889;54;962.39;9;914;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (889, 54, 962.39, 9, 914);"
890;34;611.63;98;909;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (890, 34, 611.63, 98, 909);"
891;90;218.83;73;416;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (891, 90, 218.83, 73, 416);"
892;90;609.95;14;866;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (892, 90, 609.95, 14, 866);"
893;76;560.16;98;661;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (893, 76, 560.16, 98, 661);"
894;73;435.97;5;769;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (894, 73, 435.97, 5, 769);"
895;36;330.1;15;620;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (895, 36, 330.1, 15, 620);"
896;33;940.49;74;88;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (896, 33, 940.49, 74, 88);"
897;90;447.97;85;697;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (897, 90, 447.97, 85, 697);"
898;30;864.9;2;253;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (898, 30, 864.9, 2, 253);"
899;82;102.87;94;594;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (899, 82, 102.87, 94, 594);"
900;60;983.01;6;818;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (900, 60, 983.01, 6, 818);"
901;64;278.08;33;8;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (901, 64, 278.08, 33, 8);"
902;63;455.6;87;159;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (902, 63, 455.6, 87, 159);"
903;96;545.32;31;377;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (903, 96, 545.32, 31, 377);"
904;85;83.25;33;343;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (904, 85, 83.25, 33, 343);"
905;95;721.87;29;161;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (905, 95, 721.87, 29, 161);"
906;9;509.32;24;509;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (906, 9, 509.32, 24, 509);"
907;68;148.8;51;329;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (907, 68, 148.8, 51, 329);"
908;14;482.91;24;900;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (908, 14, 482.91, 24, 900);"
909;78;336.62;55;466;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (909, 78, 336.62, 55, 466);"
910;27;307.93;39;198;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (910, 27, 307.93, 39, 198);"
911;24;266.56;100;757;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (911, 24, 266.56, 100, 757);"
912;58;192.31;74;273;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (912, 58, 192.31, 74, 273);"
913;8;863.57;23;577;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (913, 8, 863.57, 23, 577);"
914;45;381.72;55;973;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (914, 45, 381.72, 55, 973);"
915;20;550.35;61;57;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (915, 20, 550.35, 61, 57);"
916;5;120.52;5;85;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (916, 5, 120.52, 5, 85);"
917;22;207.46;76;636;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (917, 22, 207.46, 76, 636);"
918;59;197.47;58;405;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (918, 59, 197.47, 58, 405);"
919;16;726.92;35;410;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (919, 16, 726.92, 35, 410);"
920;29;898.63;78;508;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (920, 29, 898.63, 78, 508);"
921;19;567.37;64;939;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (921, 19, 567.37, 64, 939);"
922;17;767.51;12;110;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (922, 17, 767.51, 12, 110);"
923;93;603.35;94;617;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (923, 93, 603.35, 94, 617);"
924;22;521.09;96;301;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (924, 22, 521.09, 96, 301);"
925;40;391.75;51;282;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (925, 40, 391.75, 51, 282);"
926;13;653.28;95;819;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (926, 13, 653.28, 95, 819);"
927;64;150.22;6;553;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (927, 64, 150.22, 6, 553);"
928;32;456.78;1;689;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (928, 32, 456.78, 1, 689);"
929;35;748.23;84;361;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (929, 35, 748.23, 84, 361);"
930;11;626.03;63;756;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (930, 11, 626.03, 63, 756);"
931;41;402.56;36;725;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (931, 41, 402.56, 36, 725);"
932;86;89.48;37;863;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (932, 86, 89.48, 37, 863);"
933;41;316.76;26;236;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (933, 41, 316.76, 26, 236);"
934;66;323.27;73;4;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (934, 66, 323.27, 73, 4);"
935;77;192.67;87;294;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (935, 77, 192.67, 87, 294);"
936;75;342.6;96;702;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (936, 75, 342.6, 96, 702);"
937;84;282.78;76;854;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (937, 84, 282.78, 76, 854);"
938;48;836.58;32;115;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (938, 48, 836.58, 32, 115);"
939;54;671.92;88;158;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (939, 54, 671.92, 88, 158);"
940;87;697.58;85;607;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (940, 87, 697.58, 85, 607);"
941;79;236.98;44;39;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (941, 79, 236.98, 44, 39);"
942;2;36.96;38;431;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (942, 2, 36.96, 38, 431);"
943;55;545.88;98;518;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (943, 55, 545.88, 98, 518);"
944;89;470.09;62;875;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (944, 89, 470.09, 62, 875);"
945;98;433.95;42;521;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (945, 98, 433.95, 42, 521);"
946;2;550.53;73;732;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (946, 2, 550.53, 73, 732);"
947;4;29.16;24;925;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (947, 4, 29.16, 24, 925);"
948;41;497.48;85;253;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (948, 41, 497.48, 85, 253);"
949;65;422.06;47;22;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (949, 65, 422.06, 47, 22);"
950;43;280.83;50;769;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (950, 43, 280.83, 50, 769);"
951;24;381.52;31;451;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (951, 24, 381.52, 31, 451);"
952;94;995.86;62;146;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (952, 94, 995.86, 62, 146);"
953;61;449.57;55;338;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (953, 61, 449.57, 55, 338);"
954;54;211.17;46;148;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (954, 54, 211.17, 46, 148);"
955;78;511.87;69;980;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (955, 78, 511.87, 69, 980);"
